,0
students,5955.0
avg_ai_hours,0.9450000000000003
avg_traditional_hours,-0.09299999999999997
avg_total_study_hours,0.8520000000000003
avg_ai_study_ratio_percent,2.3000000000000043
avg_gpa_change,0.11599999999999999
avg_skill_retention,4.3500000000000085
avg_dependency,0.15399999999999991
avg_anxiety,0.04800000000000004
high_burnout_rate_percent,0.6999999999999993
